iter	Logloss
230	0.1958745032
231	0.1955826005
232	0.1953372915
233	0.1951061409
234	0.1949722198
235	0.1949361322
236	0.1948118003
237	0.1945072499
238	0.1943779796
239	0.1939901553
240	0.1939130458
241	0.1936682839
242	0.1936259642
243	0.1935993781
244	0.193330081
245	0.1929139866
246	0.192597618
247	0.1924425115
248	0.1923045493
249	0.1922334091
250	0.1920826927
251	0.1914878542
252	0.1914268058
253	0.1911729431
254	0.1907378507
255	0.1905370648
256	0.1905025739
257	0.1904866746
258	0.18977078
259	0.1897431385
260	0.1895489281
261	0.1894654055
262	0.189125313
263	0.1890303689
264	0.1889540874
265	0.1881562965
266	0.1880941428
267	0.1880129126
268	0.187600164
269	0.1874106775
270	0.187202375
271	0.1868953864
272	0.1868427728
273	0.1867282164
274	0.1867270136
275	0.1866307475
276	0.1863314354
277	0.186294537
278	0.1860428035
279	0.1856766791
280	0.1853807692
281	0.1852457612
282	0.1850985123
283	0.184752895
284	0.1847270209
285	0.1836449723
286	0.1834633029
287	0.1833180954
288	0.1832243433
289	0.1830828422
290	0.182997009
291	0.1829504378
292	0.1828982569
293	0.1824210218
294	0.1822914453
295	0.1820173905
296	0.1816654552
297	0.1816169982
298	0.1815457795
299	0.181063912
300	0.1809937049
301	0.1809250511
302	0.1808326384
303	0.18077552
304	0.1807030432
305	0.1806517239
306	0.1801851332
307	0.1799965501
308	0.1798461207
309	0.1796141948
310	0.1794082582
311	0.1793201699
312	0.1792855674
313	0.1791069957
314	0.1790676956
315	0.1788756192
316	0.1786227351
317	0.178014354
318	0.177719213
319	0.177710587
320	0.1776251406
321	0.1776067727
322	0.1772610138
323	0.1770941225
324	0.177048444
325	0.1768796136
326	0.1767049822
327	0.1766782219
328	0.1763343186
329	0.1760492211
330	0.175910375
331	0.1759073045
332	0.175730717
333	0.1754540884
334	0.175407323
335	0.1752896788
336	0.175278241
337	0.1751443597
338	0.1748281095
339	0.1746914215
340	0.1743348637
341	0.1741538935
342	0.1740695639
343	0.1739014591
344	0.1738639632
345	0.1736849643
346	0.173520198
347	0.1734709277
348	0.1734682998
349	0.1732417299
350	0.1731885259
351	0.1731415588
352	0.1730482772
353	0.1729550689
354	0.1728640145
355	0.1728568437
356	0.1727815944
357	0.1727580039
358	0.172675378
359	0.1724802623
360	0.1724695258
361	0.1721952023
362	0.1721945415
363	0.1720514864
364	0.1718270012
365	0.1715550702
366	0.1715333147
367	0.1715209206
368	0.1714559205
369	0.1713563598
370	0.1712371626
371	0.1712312526
372	0.1710978151
373	0.1710419481
374	0.1710123451
375	0.1709320283
376	0.1707774906
377	0.1706787434
378	0.1706323317
379	0.1704052196
380	0.1703647629
381	0.1702652015
382	0.1699832794
383	0.1699461949
384	0.1693288892
385	0.1693111306
386	0.1691270316
387	0.1690732255
388	0.1688314993
389	0.1687595143
390	0.1685134837
391	0.1684777359
392	0.168030597
393	0.1678711709
394	0.1677844758
395	0.1676210915
396	0.1675167925
397	0.1672024763
398	0.1671581923
399	0.1671148311
400	0.1669447957
401	0.1663614567
402	0.1659923022
403	0.1651665404
404	0.1650297882
405	0.1647650908
406	0.164651439
407	0.1645280464
408	0.1643007033
409	0.1641215678
410	0.1637530862
411	0.1634975215
412	0.1631893771
413	0.1629323513
414	0.1628844579
415	0.1624978309
416	0.1624267329
417	0.1623495567
418	0.162297501
419	0.162025166
420	0.1615908177
421	0.1615409787
422	0.1612952725
423	0.1607076649
424	0.1599808912
425	0.1596669074
426	0.1596440569
427	0.1595616331
428	0.1595499742
429	0.1595399353
430	0.1594228461
431	0.1593757711
432	0.1593421566
433	0.1593045278
434	0.1589293942
435	0.158849818
436	0.1588055497
437	0.1586612668
438	0.1586351466
439	0.1582778157
440	0.1578851298
441	0.1576550866
442	0.1576192097
443	0.1575572375
444	0.1571787329
445	0.1569378182
446	0.1567825933
447	0.1567037791
448	0.1566566057
449	0.1565516449
450	0.1563570066
451	0.1561564377
452	0.1561316475
453	0.156081065
454	0.1560555485
455	0.1558896175
456	0.155806155
457	0.1557677024
458	0.1557200405
459	0.1555102856
460	0.1554309616
461	0.1552936158
462	0.1552644918
463	0.1550370008
464	0.1548724376
465	0.1546825955
466	0.1546176798
467	0.154607572
468	0.1543624079
469	0.1543346927
470	0.1539560269
471	0.1538804041
472	0.1536354269
473	0.1536213261
474	0.1532742319
475	0.1529359995
476	0.1525026523
477	0.1524566534
478	0.1521646839
479	0.1521393742
480	0.1519995218
481	0.1517256026
482	0.1516022626
483	0.1515861004
484	0.1515398671
485	0.1515183477
486	0.1514815954
487	0.1511216131
488	0.1509659473
489	0.1509228126
490	0.1509141444
491	0.1508254704
492	0.1502083637
493	0.1500719987
494	0.1500439804
495	0.1500152092
496	0.1499876386
497	0.1499719126
498	0.1497641783
499	0.1497449305
500	0.1496051261
501	0.1491280484
502	0.1489228498
503	0.1480004708
504	0.1478601339
505	0.147851058
506	0.1478115438
507	0.1475654495
508	0.1475206862
509	0.1475068177
510	0.1474824089
511	0.147337929
512	0.1472481255
513	0.1472182547
514	0.1472138873
515	0.1472011262
516	0.1471895552
517	0.147186691
518	0.1470891138
519	0.1467726479
520	0.146730531
521	0.1466258758
522	0.146574442
523	0.146509437
524	0.1464439288
525	0.1463913335
526	0.1463349332
527	0.1460725515
528	0.1458577968
529	0.1458388104
530	0.1458102735
531	0.1457936777
532	0.1457334498
533	0.1457191307
534	0.1456873225
535	0.1456543002
536	0.1453466176
537	0.144651349
538	0.1442949736
539	0.14425774
540	0.1442452836
541	0.1441845964
542	0.1441447268
543	0.1439036228
544	0.1435722801
545	0.1435471147
546	0.1433985308
547	0.1433427129
548	0.1432921927
549	0.1432735608
550	0.1431299593
551	0.1430404777
552	0.1430107582
553	0.1428920555
554	0.1428811493
555	0.1424679547
556	0.1420916777
557	0.1419959547
558	0.1418826233
559	0.1418812468
560	0.1418536595
561	0.1416397219
562	0.1415683147
563	0.1415459522
564	0.1413862999
565	0.1413842306
566	0.1412705417
567	0.1411146113
568	0.1409817024
569	0.1408817164
570	0.1408655979
571	0.1408630137
572	0.1407196454
573	0.1407006804
574	0.1406403529
575	0.1405945936
576	0.1405577661
577	0.1401424971
578	0.1400811694
579	0.1400460329
580	0.1400195894
581	0.1400110492
582	0.1398253453
583	0.1396653313
584	0.1396624702
585	0.1396610858
586	0.1396453504
587	0.1395500243
588	0.1395125163
589	0.1394555704
590	0.1390674095
591	0.1389785589
592	0.1388540833
593	0.1387724777
594	0.1387484907
595	0.1383600594
596	0.138335225
597	0.1375030035
598	0.1375027085
599	0.137490951
600	0.1374895722
601	0.1373924411
602	0.1373416138
603	0.1372823449
604	0.1372591403
605	0.137185731
606	0.1371673855
607	0.1369477663
608	0.1369429
609	0.1368282948
610	0.1368041788
611	0.1366668475
612	0.1365231484
613	0.1365163062
614	0.1364355608
615	0.1363769834
616	0.1362051276
617	0.1361761236
618	0.1361585304
619	0.136138565
620	0.1360586804
621	0.1360456533
622	0.1360034253
623	0.1360018868
624	0.1359975691
625	0.1355951439
626	0.1355947441
627	0.1355907142
628	0.1355537977
629	0.1354053639
630	0.1353155739
631	0.1353128635
632	0.1353052422
633	0.135275327
634	0.1351722349
635	0.1351402213
636	0.1351393879
637	0.1350921139
638	0.135063474
639	0.1350515661
640	0.1349762129
641	0.1349257765
642	0.1348705238
643	0.1348612905
644	0.1348029634
645	0.134800728
646	0.1345962564
647	0.1344486999
648	0.1344435881
649	0.134217385
650	0.1342125876
651	0.1342094591
652	0.1340101038
653	0.1338991904
654	0.1337011184
655	0.1336814431
656	0.1335460398
657	0.1335422634
658	0.1335300301
659	0.1331458682
660	0.1330527662
661	0.1330493583
662	0.1330371133
663	0.1328588882
664	0.1327846703
665	0.1326730014
666	0.132550936
667	0.1325081801
668	0.1324846237
669	0.1324679012
670	0.1323228622
671	0.1322771979
672	0.1320640451
673	0.1320610694
674	0.1319010112
675	0.1317342332
676	0.1314358937
677	0.1313951622
678	0.1313595014
679	0.1312429573
680	0.1312330897
681	0.1312306529
682	0.1307976397
683	0.1307764969
684	0.1307662965
685	0.1307397369
686	0.1306707838
687	0.1306707695
688	0.1303603405
689	0.130330674
690	0.1299810952
691	0.129845952
692	0.1297884624
693	0.1297793906
694	0.1297107978
695	0.1296924407
696	0.1296819445
697	0.1296737715
698	0.1296426571
699	0.1294093616
700	0.1293004918
701	0.129292512
702	0.1291892253
703	0.1289415207
704	0.1288864966
705	0.1288807688
706	0.1288498459
707	0.1287693619
708	0.1287662542
709	0.1287237904
710	0.1287232849
711	0.1286945407
712	0.128608914
713	0.128540501
714	0.1285175248
715	0.1285155344
716	0.1281116623
717	0.1280221975
718	0.1279675401
719	0.1279652749
720	0.1279599717
721	0.1279568019
722	0.1278901694
723	0.127870056
724	0.1278692349
725	0.1278687838
726	0.1277817895
727	0.1277713122
728	0.1277666637
729	0.1277588912
730	0.1277519183
731	0.1277049448
732	0.1276901168
733	0.1275709178
734	0.1275680492
735	0.1273779556
736	0.1271696885
737	0.1270789335
738	0.1270609294
739	0.1270599771
740	0.1270375438
741	0.1269751679
742	0.126946005
743	0.1269268905
744	0.1269255231
745	0.1269252793
746	0.1268822726
747	0.1267885726
748	0.1267877347
749	0.1267581743
750	0.1266871065
751	0.1266629606
752	0.126326838
753	0.1262946996
754	0.1262864571
755	0.1262332191
756	0.1262202799
757	0.1262132275
758	0.1261410898
759	0.1261252202
760	0.125988086
761	0.1259778966
762	0.1259584703
763	0.1259500014
764	0.125711189
765	0.1255581965
766	0.1255544453
767	0.1254732772
768	0.1254530926
769	0.1254371118
770	0.1253024242
771	0.1252174275
772	0.125193515
773	0.1248497551
774	0.1248105691
775	0.1244905217
776	0.1243885542
777	0.124377098
778	0.1243455434
779	0.1241678064
780	0.1241677198
781	0.1241393439
782	0.1241370546
783	0.1241336417
784	0.1241293203
785	0.1241229221
786	0.1241217491
787	0.1240563084
788	0.1240272953
789	0.1240244421
790	0.1239260208
791	0.123899749
792	0.123880302
793	0.1238537964
794	0.1237364443
795	0.12365568
796	0.1235394498
797	0.1229936039
798	0.1229888808
799	0.1229850249
