iter	Passed	Remaining
186	10116	43981
187	10173	43942
188	10228	43891
189	10284	43844
190	10337	43785
191	10400	43768
192	10461	43743
193	10525	43729
194	10586	43702
195	10645	43669
196	10701	43621
197	10757	43572
198	10811	43517
199	10869	43478
200	10926	43434
201	10986	43401
202	11040	43347
203	11097	43301
204	11145	43222
205	11201	43176
206	11247	43086
207	11297	43017
208	11361	43001
209	11423	42973
210	11484	42944
211	11548	42923
212	11613	42909
213	11674	42877
214	11720	42794
215	11776	42743
216	11826	42673
217	11885	42636
218	11940	42582
219	11998	42539
220	12059	42508
221	12085	42354
222	12133	42278
223	12190	42232
224	12244	42174
225	12296	42111
226	12350	42058
227	12408	42013
228	12460	41953
229	12518	41908
230	12560	41814
231	12615	41760
232	12669	41706
233	12730	41673
234	12786	41624
235	12842	41575
236	12887	41490
237	12921	41370
238	12977	41320
239	13034	41276
240	13091	41231
241	13149	41185
242	13205	41138
243	13252	41060
244	13309	41015
245	13366	40969
246	13421	40916
247	13483	40885
248	13547	40858
249	13603	40809
250	13667	40783
251	13728	40749
252	13779	40685
253	13810	40560
254	13862	40498
255	13911	40428
256	13963	40369
257	14031	40354
258	14072	40261
259	14132	40222
260	14186	40169
261	14248	40134
262	14303	40083
263	14324	39935
264	14352	39808
265	14379	39678
266	14425	39603
267	14459	39492
268	14484	39361
269	14530	39285
270	14590	39249
271	14649	39209
272	14703	39155
273	14757	39100
274	14812	39051
275	14867	39000
276	14927	38963
277	14979	38903
278	15043	38876
279	15095	38815
280	15144	38751
281	15192	38681
282	15251	38640
283	15293	38557
284	15354	38520
285	15411	38475
286	15469	38431
287	15528	38390
288	15586	38345
289	15644	38301
290	15708	38272
291	15755	38202
292	15811	38152
293	15863	38094
294	15917	38041
295	15953	37942
296	15990	37850
297	16049	37807
298	16065	37666
299	16116	37605
300	16173	37559
301	16220	37488
302	16276	37440
303	16323	37371
304	16364	37288
305	16412	37223
306	16439	37108
307	16489	37046
308	16546	37001
309	16578	36899
310	16632	36849
311	16696	36818
312	16751	36766
313	16807	36719
314	16865	36676
315	16923	36631
316	16981	36588
317	17046	36559
318	17101	36508
319	17134	36410
320	17182	36346
321	17227	36275
322	17264	36186
323	17317	36131
324	17371	36078
325	17436	36050
326	17482	35981
327	17502	35859
328	17559	35812
329	17607	35749
330	17665	35704
331	17713	35639
332	17773	35599
333	17790	35473
334	17840	35413
335	17895	35364
336	17924	35264
337	17974	35203
338	18044	35183
339	18097	35129
340	18155	35085
341	18209	35035
342	18261	34978
343	18295	34888
344	18307	34758
345	18358	34700
346	18386	34600
347	18429	34528
348	18477	34466
349	18534	34420
350	18596	34385
351	18658	34347
352	18695	34267
353	18746	34209
354	18799	34157
355	18854	34108
356	18916	34071
357	18971	34021
358	19029	33976
359	19094	33945
360	19152	33900
361	19202	33843
362	19258	33794
363	19312	33743
364	19364	33688
365	19416	33634
366	19471	33583
367	19530	33541
368	19583	33487
369	19642	33444
370	19701	33401
371	19755	33350
372	19810	33300
373	19861	33243
374	19922	33204
375	19954	33116
376	20000	33050
377	20069	33024
378	20116	32961
379	20171	32911
380	20223	32856
381	20268	32790
382	20324	32741
383	20381	32694
384	20431	32636
385	20484	32584
386	20539	32534
387	20606	32502
388	20667	32462
389	20725	32416
390	20782	32369
391	20804	32267
392	20857	32214
393	20912	32164
394	20971	32120
395	21023	32065
396	21093	32038
397	21141	31978
398	21189	31917
399	21242	31863
400	21298	31815
401	21348	31756
402	21406	31710
403	21463	31663
404	21514	31607
405	21577	31568
406	21638	31526
407	21698	31483
408	21751	31430
409	21806	31380
410	21861	31328
411	21921	31285
412	21970	31227
413	22028	31180
414	22096	31147
415	22153	31099
416	22200	31038
417	22251	30981
418	22298	30919
419	22336	30845
420	22391	30794
421	22449	30747
422	22499	30690
423	22561	30649
424	22623	30608
425	22687	30569
426	22735	30509
427	22789	30457
428	22846	30408
429	22906	30364
430	22965	30318
431	23015	30261
432	23061	30197
433	23124	30158
434	23171	30095
435	23225	30044
436	23287	30001
437	23342	29950
438	23397	29899
439	23441	29834
440	23494	29781
441	23551	29732
442	23608	29683
443	23663	29633
444	23720	29583
445	23786	29546
446	23840	29494
447	23897	29445
448	23952	29393
449	24010	29346
450	24067	29297
451	24131	29256
452	24183	29201
453	24242	29155
454	24292	29097
455	24351	29051
456	24410	29004
457	24469	28957
458	24519	28900
459	24582	28857
460	24635	28803
461	24694	28756
462	24751	28707
463	24804	28653
464	24859	28601
465	24918	28554
466	24973	28503
467	25022	28444
468	25080	28396
469	25146	28356
470	25197	28300
471	25250	28246
472	25299	28187
473	25351	28132
474	25402	28076
475	25459	28026
476	25513	27974
477	25574	27928
478	25629	27877
479	25689	27830
480	25743	27777
481	25802	27729
482	25858	27679
483	25914	27627
484	25971	27578
485	26029	27528
486	26086	27479
487	26155	27441
488	26214	27394
489	26267	27339
490	26325	27290
491	26376	27234
492	26420	27171
493	26470	27113
494	26528	27064
495	26588	27016
496	26643	26965
497	26705	26919
498	26760	26867
499	26820	26820
500	26874	26767
501	26930	26716
502	26975	26653
503	27027	26598
504	27082	26546
505	27147	26503
506	27210	26459
507	27271	26412
508	27325	26359
509	27385	26311
510	27434	26253
511	27495	26206
512	27553	26156
513	27615	26111
514	27677	26065
515	27736	26016
516	27793	25965
517	27856	25920
518	27914	25870
519	27976	25824
520	28036	25776
521	28095	25727
522	28145	25669
523	28214	25630
524	28267	25575
525	28326	25525
526	28389	25480
527	28447	25430
528	28500	25375
529	28554	25321
530	28612	25271
531	28681	25231
532	28743	25183
533	28802	25134
534	28858	25082
535	28915	25031
536	28976	24983
537	29038	24936
538	29103	24891
539	29155	24835
540	29232	24801
541	29287	24748
542	29344	24696
543	29401	24645
544	29461	24595
545	29513	24540
546	29573	24491
547	29627	24437
548	29688	24389
549	29751	24342
550	29806	24288
551	29863	24237
552	29920	24185
553	29973	24129
554	30028	24076
555	30082	24022
556	30144	23974
557	30207	23927
558	30285	23892
559	30339	23838
560	30387	23779
561	30439	23723
562	30498	23673
563	30549	23616
564	30603	23561
565	30672	23518
566	30736	23472
567	30792	23419
568	30858	23373
569	30916	23323
570	30981	23276
571	31041	23226
572	31100	23176
573	31164	23128
574	31218	23074
575	31288	23032
576	31350	22983
577	31412	22934
578	31469	22882
579	31532	22833
580	31593	22784
581	31655	22735
582	31718	22687
583	31777	22635
584	31844	22590
585	31915	22547
586	31972	22494
587	32025	22439
588	32091	22393
589	32154	22344
590	32209	22290
591	32263	22235
592	32340	22196
593	32397	22143
594	32469	22100
595	32529	22050
596	32590	21999
597	32648	21947
598	32705	21894
599	32765	21843
600	32828	21794
601	32888	21743
602	32952	21695
603	33004	21638
604	33061	21585
605	33115	21530
606	33173	21478
607	33229	21424
608	33290	21373
609	33373	21337
610	33429	21282
611	33488	21230
612	33547	21179
613	33600	21123
614	33661	21072
615	33722	21021
616	33780	20969
617	33845	20920
618	33908	20870
619	33974	20822
620	34036	20772
621	34094	20719
622	34151	20666
623	34206	20611
624	34266	20560
625	34323	20506
626	34394	20461
627	34447	20405
628	34509	20354
629	34571	20304
630	34628	20250
631	34689	20199
632	34754	20150
633	34821	20101
634	34884	20051
635	34948	20001
636	35009	19950
637	35069	19898
638	35121	19841
639	35177	19787
640	35233	19732
641	35297	19682
642	35376	19641
643	35436	19589
644	35496	19536
645	35557	19485
646	35612	19429
647	35671	19376
648	35729	19323
649	35785	19269
650	35846	19217
651	35903	19163
652	35965	19111
653	36033	19063
654	36083	19005
655	36148	18955
656	36207	18902
657	36261	18847
658	36322	18795
659	36404	18753
660	36464	18701
661	36525	18649
662	36589	18598
663	36645	18543
664	36697	18486
665	36760	18435
666	36837	18391
667	36903	18341
668	36964	18288
669	37027	18237
670	37076	18178
671	37139	18127
672	37195	18072
673	37253	18018
674	37316	17967
675	37377	17914
676	37458	17871
677	37512	17815
678	37567	17760
679	37634	17710
680	37690	17655
681	37748	17601
682	37807	17547
683	37870	17495
684	37934	17444
685	37990	17389
686	38050	17336
687	38107	17281
688	38158	17223
689	38215	17169
690	38276	17116
691	38336	17063
692	38397	17010
693	38474	16964
694	38529	16908
695	38595	16857
696	38655	16804
697	38718	16752
698	38780	16699
699	38837	16644
700	38898	16591
701	38959	16538
702	39023	16486
703	39110	16444
704	39169	16389
705	39234	16338
706	39289	16282
707	39351	16229
708	39410	16175
709	39501	16134
710	39560	16080
711	39623	16027
712	39684	15973
713	39741	15918
714	39809	15868
715	39870	15814
716	39933	15761
717	39996	15708
718	40064	15658
719	40135	15608
720	40192	15552
721	40245	15496
722	40307	15442
723	40365	15387
724	40424	15333
725	40485	15279
726	40569	15234
727	40621	15177
728	40681	15123
729	40740	15068
730	40802	15014
731	40830	14948
732	40896	14896
733	40961	14844
734	41026	14791
735	41089	14738
736	41151	14684
737	41203	14627
738	41267	14574
739	41323	14519
740	41374	14461
741	41431	14406
742	41491	14351
743	41576	14305
744	41633	14250
745	41684	14192
746	41761	14144
747	41820	14089
748	41880	14034
749	41949	13983
750	42014	13930
751	42075	13876
752	42140	13823
753	42211	13772
754	42274	13718
755	42337	13664
756	42396	13609
757	42458	13555
758	42517	13500
759	42604	13453
760	42659	13397
761	42720	13343
762	42784	13289
763	42840	13233
764	42890	13175
765	42954	13121
766	43012	13066
767	43084	13015
768	43151	12962
769	43215	12908
770	43275	12853
771	43334	12798
772	43396	12743
773	43453	12687
774	43514	12633
775	43572	12577
776	43658	12529
777	43710	12472
778	43770	12417
779	43831	12362
780	43892	12307
781	43948	12251
782	44006	12195
783	44069	12141
784	44131	12086
785	44197	12033
786	44264	11980
787	44325	11925
788	44389	11870
789	44450	11815
790	44511	11760
791	44574	11706
792	44663	11658
793	44728	11604
794	44788	11549
795	44845	11493
796	44905	11437
797	44971	11383
798	45029	11327
799	45095	11273
800	45160	11219
801	45226	11165
802	45295	11112
803	45360	11058
804	45422	11002
805	45489	10949
806	45548	10893
807	45611	10838
808	45700	10789
809	45764	10734
810	45822	10678
811	45880	10622
812	45945	10568
813	46009	10513
814	46077	10459
815	46133	10402
816	46196	10347
817	46258	10292
818	46312	10235
819	46379	10180
820	46442	10125
821	46504	10070
822	46560	10013
823	46612	9956
824	46669	9899
825	46756	9849
826	46801	9790
827	46856	9733
828	46916	9677
829	46978	9622
830	47038	9566
831	47091	9508
832	47154	9453
833	47225	9399
834	47288	9344
835	47346	9287
836	47405	9231
837	47462	9175
838	47520	9118
839	47580	9062
840	47644	9007
841	47706	8952
842	47790	8900
843	47853	8844
844	47918	8789
845	47981	8734
846	48041	8678
847	48095	8620
848	48150	8563
849	48214	8508
850	48275	8452
851	48340	8397
852	48404	8341
853	48461	8284
854	48518	8228
855	48574	8171
856	48635	8115
857	48696	8059
858	48752	8002
859	48835	7950
860	48894	7893
861	48947	7836
862	49004	7779
863	49066	7723
864	49121	7666
865	49190	7611
866	49248	7554
867	49316	7499
868	49382	7444
869	49445	7388
870	49516	7333
871	49585	7278
872	49646	7222
873	49708	7166
874	49772	7110
875	49859	7057
876	49914	7000
877	49976	6944
878	50038	6888
879	50095	6831
880	50159	6775
881	50229	6719
882	50288	6663
883	50358	6608
884	50431	6553
885	50492	6496
886	50543	6439
887	50611	6383
888	50668	6326
889	50724	6269
890	50785	6212
891	50838	6155
892	50924	6101
893	50984	6045
894	51041	5988
895	51100	5931
896	51156	5874
897	51221	5818
898	51279	5761
899	51334	5703
900	51394	5647
901	51458	5590
902	51518	5534
903	51570	5476
904	51625	5419
905	51689	5362
906	51754	5306
907	51806	5249
908	51864	5192
909	51955	5138
910	52017	5081
911	52075	5024
912	52131	4967
913	52190	4910
914	52250	4853
915	52310	4797
916	52368	4740
917	52441	4684
918	52494	4626
919	52554	4569
920	52607	4512
921	52669	4455
922	52731	4399
923	52797	4342
924	52854	4285
925	52916	4228
926	53003	4173
927	53063	4117
928	53121	4059
929	53181	4002
930	53237	3945
931	53295	3888
932	53356	3831
933	53414	3774
934	53476	3717
935	53541	3660
936	53603	3604
937	53659	3546
938	53714	3489
939	53771	3432
940	53833	3375
941	53892	3318
942	53951	3261
943	54032	3205
944	54097	3148
945	54159	3091
946	54213	3034
947	54272	2976
948	54331	2919
949	54397	2863
950	54454	2805
951	54512	2748
952	54574	2691
953	54641	2634
954	54701	2577
955	54760	2520
956	54826	2463
957	54882	2406
958	54942	2348
959	55005	2291
960	55095	2235
961	55155	2178
962	55214	2121
963	55274	2064
964	55332	2006
965	55390	1949
966	55447	1892
967	55504	1834
968	55568	1777
969	55629	1720
970	55689	1663
971	55752	1606
972	55813	1548
973	55868	1491
974	55924	1433
975	55981	1376
976	56042	1319
977	56121	1262
978	56185	1205
979	56242	1147
980	56300	1090
981	56358	1033
982	56417	975
983	56474	918
984	56531	860
985	56596	803
986	56660	746
987	56727	689
988	56789	631
989	56849	574
990	56906	516
991	56966	459
992	57025	401
993	57083	344
994	57179	287
995	57243	229
996	57306	172
997	57372	114
998	57433	57
999	57495	0
