iter	Logloss
402	0.2237223505
403	0.223324651
404	0.22306417
405	0.2227384046
406	0.2221240862
407	0.2215958679
408	0.2215115178
409	0.2212878763
410	0.2212221596
411	0.2209083643
412	0.2208100009
413	0.2207711208
414	0.2207288575
415	0.220659665
416	0.2205066997
417	0.2203353808
418	0.220275908
419	0.220248683
420	0.2196234799
421	0.2194383293
422	0.2193002184
423	0.2190222342
424	0.2187867115
425	0.2182571964
426	0.2180296076
427	0.2176874823
428	0.2174690363
429	0.217407214
430	0.2172256603
431	0.2166779259
432	0.2161245044
433	0.2160644954
434	0.2158039037
435	0.2154868637
436	0.2154357452
437	0.2150709964
438	0.2150469062
439	0.2147867883
440	0.2145565143
441	0.2145432685
442	0.2144894134
443	0.2142679182
444	0.2141894915
445	0.2140726374
446	0.2138991867
447	0.2136700226
448	0.2131511115
449	0.2130020498
450	0.2129275561
451	0.2128712352
452	0.2126477444
453	0.2124708549
454	0.2123134974
455	0.2122735166
456	0.2119884637
457	0.2119508593
458	0.2119440102
459	0.2119357098
460	0.211741644
461	0.2115843757
462	0.2113895084
463	0.2113200446
464	0.2112038822
465	0.2111453721
466	0.2109956858
467	0.2109652947
468	0.2109390955
469	0.2108707816
470	0.2108331229
471	0.2106990997
472	0.2106014821
473	0.2105873825
474	0.2104867243
475	0.2104540454
476	0.2102252184
477	0.2095758079
478	0.2094969542
479	0.2093194207
480	0.2092705484
481	0.209230365
482	0.2090535339
483	0.2086764343
484	0.2085026073
485	0.2084235795
486	0.2083256972
487	0.2082995508
488	0.208117236
489	0.2079177823
490	0.2078063263
491	0.207748463
492	0.2075104264
493	0.2072143568
494	0.2070917147
495	0.2067636412
496	0.206716836
497	0.2065738845
498	0.2060926588
499	0.2059014164
500	0.2058264824
501	0.2057597927
502	0.2057319882
503	0.2055804003
504	0.2054888057
505	0.205369328
506	0.2053445827
507	0.2052390533
508	0.2050593563
509	0.2049703539
510	0.2048863436
511	0.2046691484
512	0.2043936473
513	0.2042173714
514	0.203952498
515	0.2038686092
516	0.2038540319
517	0.2035683471
518	0.2032788969
519	0.2031148854
520	0.202837987
521	0.2023125179
522	0.2022632953
523	0.2019187359
524	0.2018123101
525	0.2015742432
526	0.2014729372
527	0.2013713998
528	0.2010674437
529	0.2010554856
530	0.200883443
531	0.2008723927
532	0.2006081363
533	0.2004429689
534	0.2002872491
535	0.2000804883
536	0.2000413752
537	0.2000159924
538	0.2000086155
539	0.1997023002
540	0.1996026255
541	0.1994339857
542	0.1993510555
543	0.1992641306
544	0.1992047571
545	0.1991855573
546	0.1991239583
547	0.1991064862
548	0.1990464699
549	0.1990058955
550	0.1987982393
551	0.1987887761
552	0.1987340193
553	0.1987136998
554	0.1984684636
555	0.1984534879
556	0.1983035497
557	0.1981948222
558	0.1979032033
559	0.1978615519
560	0.1978319426
561	0.1978039406
562	0.1976460471
563	0.1973056448
564	0.1971340996
565	0.1970181918
566	0.196357278
567	0.1962520763
568	0.1962257894
569	0.1957927968
570	0.1957770465
571	0.1956919258
572	0.1955120586
573	0.1954637206
574	0.1953322106
575	0.1953061041
576	0.1952681035
577	0.1951884444
578	0.1949342537
579	0.1949068825
580	0.1942981963
581	0.1942804967
582	0.1941345988
583	0.1941166182
584	0.1934296957
585	0.1933461447
586	0.1933269335
587	0.1931846091
588	0.1931398172
589	0.1930704932
590	0.1929619317
591	0.1929019172
592	0.1927937431
593	0.1923830334
594	0.1923140147
595	0.1920912488
596	0.1920680054
597	0.1918151152
598	0.1917538184
599	0.1912880163
600	0.1910694482
601	0.1909587871
602	0.1909374895
603	0.1909239171
604	0.1907937508
605	0.1905095723
606	0.1904687751
607	0.1900444144
608	0.1900223928
609	0.1899756557
610	0.1899572558
611	0.1898059332
612	0.1891722991
613	0.1891638877
614	0.1889858023
615	0.188966742
616	0.1889344321
617	0.1887735917
618	0.1887455689
619	0.1885389685
620	0.1884762198
621	0.1882780113
622	0.1882657401
623	0.1882435022
624	0.1881216824
625	0.1880785839
626	0.1879613651
627	0.1878322128
628	0.1877848498
629	0.1877120481
630	0.187703359
631	0.18769592
632	0.1874878059
633	0.1873610809
634	0.1871797583
635	0.1871658448
636	0.1871370887
637	0.1867562769
638	0.186748818
639	0.1864732525
640	0.1863645334
641	0.1863079289
642	0.186230925
643	0.1861753616
644	0.1861566214
645	0.1861171556
646	0.1860970149
647	0.1859880625
648	0.1859349978
649	0.1856229435
650	0.1852836804
651	0.1852394049
652	0.1852218632
653	0.1851866042
654	0.1849781544
655	0.184900981
656	0.1848956898
657	0.1848044069
658	0.1846099156
659	0.1845600892
660	0.1845530396
661	0.1845034929
662	0.1843451777
663	0.184333991
664	0.1842925552
665	0.1840329787
666	0.1839727349
667	0.183966745
668	0.1838841392
669	0.1835423806
670	0.1832686984
671	0.1832681387
672	0.1830828239
673	0.1827345643
674	0.1826721955
675	0.1825423621
676	0.182513432
677	0.1824257975
678	0.1822948902
679	0.182285602
680	0.182259369
681	0.1821444784
682	0.1820722455
683	0.1819660335
684	0.1818952711
685	0.1818543643
686	0.1817079448
687	0.181519123
688	0.1814385451
689	0.1814194661
690	0.1812208053
691	0.1812180076
692	0.1811988415
693	0.1811575159
694	0.1811309982
695	0.1810108183
696	0.1809705279
697	0.1808860677
698	0.1808516203
699	0.1806638863
700	0.1805511768
701	0.1804643054
702	0.1802459532
703	0.1799372176
704	0.1798317273
705	0.1797024189
706	0.1792900622
707	0.1791765306
708	0.179058511
709	0.1790343917
710	0.1789582425
711	0.1789492636
712	0.1788624533
713	0.1787037924
714	0.1787032644
715	0.1785915661
716	0.1785865725
717	0.1785599869
718	0.1784743721
719	0.1784583792
720	0.1783446993
721	0.1781043459
722	0.177968536
723	0.1779617878
724	0.1779516654
725	0.1776711614
726	0.1773579183
727	0.1772615232
728	0.1772452316
729	0.177229208
730	0.1772105742
731	0.1769498223
732	0.1765565295
733	0.17649102
734	0.1764120324
735	0.1761605436
736	0.1760690485
737	0.1757668062
738	0.1757232405
739	0.1754953751
740	0.1753830402
741	0.1752732021
742	0.1750205127
743	0.1747017293
744	0.1741564858
745	0.1738149436
746	0.1737456708
747	0.1734937186
748	0.1733706653
749	0.1733523386
750	0.1732254837
751	0.1731797515
752	0.1724490231
753	0.172286663
754	0.1722786782
755	0.1720988535
756	0.1720205529
757	0.1719095537
758	0.1718861462
759	0.1718786415
760	0.1717491069
761	0.1717409174
762	0.1717251903
763	0.1715215914
764	0.1714792772
765	0.1712213297
766	0.1712140703
767	0.171085115
768	0.1708973222
769	0.1708214724
770	0.1706805726
771	0.1706332486
772	0.1705269307
773	0.1704920268
774	0.1704418201
775	0.1703781627
776	0.1703617061
777	0.170270109
778	0.1699381766
779	0.1698880274
780	0.1698807644
781	0.1698732168
782	0.1698671026
783	0.169835338
784	0.1696715982
785	0.1696585965
786	0.1695917579
787	0.1695788405
788	0.1695376541
789	0.1694999766
790	0.169409815
791	0.1693633301
792	0.1693047435
793	0.1692898841
794	0.1691436403
795	0.1691414773
796	0.1690261607
797	0.1688656463
798	0.1688560341
799	0.1688007233
