iter	Passed	Remaining
529	5948	3030
530	5961	3020
531	5973	3009
532	5985	2998
533	5998	2987
534	6013	2978
535	6023	2967
536	6034	2955
537	6047	2945
538	6058	2933
539	6069	2922
540	6083	2912
541	6092	2900
542	6103	2888
543	6114	2877
544	6131	2868
545	6146	2859
546	6158	2848
547	6169	2837
548	6182	2826
549	6193	2815
550	6203	2803
551	6215	2792
552	6229	2782
553	6241	2771
554	6253	2760
555	6264	2749
556	6278	2739
557	6290	2728
558	6300	2716
559	6310	2704
560	6322	2693
561	6335	2682
562	6345	2671
563	6356	2659
564	6366	2648
565	6377	2636
566	6388	2625
567	6398	2613
568	6410	2602
569	6419	2590
570	6431	2579
571	6443	2568
572	6456	2557
573	6470	2547
574	6481	2536
575	6490	2524
576	6502	2512
577	6513	2501
578	6527	2491
579	6538	2480
580	6551	2469
581	6565	2459
582	6573	2446
583	6587	2436
584	6597	2424
585	6608	2413
586	6622	2403
587	6636	2392
588	6651	2382
589	6662	2371
590	6672	2359
591	6689	2350
592	6699	2338
593	6714	2328
594	6724	2316
595	6733	2304
596	6745	2293
597	6761	2283
598	6771	2272
599	6782	2260
600	6793	2249
601	6803	2237
602	6814	2226
603	6825	2214
604	6835	2203
605	6847	2192
606	6860	2181
607	6872	2170
608	6883	2158
609	6893	2147
610	6902	2135
611	6914	2124
612	6925	2112
613	6934	2100
614	6944	2089
615	6954	2077
616	6966	2066
617	6976	2054
618	6990	2044
619	7000	2032
620	7010	2020
621	7020	2009
622	7035	1998
623	7047	1987
624	7062	1977
625	7073	1966
626	7082	1954
627	7092	1942
628	7103	1931
629	7113	1919
630	7125	1908
631	7136	1896
632	7146	1885
633	7159	1874
634	7169	1862
635	7179	1851
636	7197	1841
637	7213	1831
638	7228	1821
639	7241	1810
640	7253	1799
641	7266	1788
642	7277	1776
643	7292	1766
644	7303	1755
645	7314	1743
646	7328	1733
647	7344	1722
648	7355	1711
649	7365	1699
650	7377	1688
651	7389	1677
652	7403	1666
653	7414	1655
654	7427	1644
655	7438	1632
656	7448	1621
657	7460	1610
658	7471	1598
659	7482	1587
660	7495	1576
661	7511	1565
662	7524	1554
663	7542	1544
664	7556	1533
665	7568	1522
666	7584	1512
667	7595	1501
668	7607	1489
669	7618	1478
670	7632	1467
671	7647	1456
672	7660	1445
673	7672	1434
674	7685	1423
675	7696	1411
676	7706	1400
677	7718	1388
678	7730	1377
679	7746	1366
680	7758	1355
681	7772	1344
682	7784	1333
683	7796	1322
684	7808	1310
685	7819	1299
686	7831	1288
687	7844	1277
688	7856	1265
689	7867	1254
690	7877	1242
691	7887	1231
692	7899	1219
693	7908	1207
694	7921	1196
695	7932	1185
696	7943	1173
697	7952	1162
698	7963	1150
699	7974	1139
700	7984	1127
701	7995	1116
702	8006	1104
703	8022	1094
704	8033	1082
705	8045	1071
706	8061	1060
707	8075	1049
708	8088	1038
709	8100	1026
710	8113	1015
711	8125	1004
712	8137	992
713	8153	982
714	8164	970
715	8176	959
716	8190	948
717	8206	937
718	8225	926
719	8243	915
720	8257	904
721	8274	893
722	8292	883
723	8308	872
724	8325	861
725	8340	850
726	8355	838
727	8371	827
728	8389	817
729	8407	806
730	8422	794
731	8436	783
732	8452	772
733	8471	761
734	8486	750
735	8501	739
736	8520	728
737	8537	717
738	8554	706
739	8571	694
740	8588	683
741	8605	672
742	8618	661
743	8634	649
744	8651	638
745	8667	627
746	8683	616
747	8700	604
748	8719	593
749	8730	582
750	8741	570
751	8754	558
752	8770	547
753	8789	536
754	8807	524
755	8827	513
756	8844	502
757	8864	491
758	8880	479
759	8895	468
760	8909	456
761	8925	445
762	8937	433
763	8950	421
764	8961	409
765	8976	398
766	8986	386
767	8999	374
768	9013	363
769	9025	351
770	9036	339
771	9054	328
772	9074	316
773	9092	305
774	9110	293
775	9128	282
776	9141	270
777	9158	258
778	9173	247
779	9189	235
780	9205	223
781	9224	212
782	9238	200
783	9254	188
784	9271	177
785	9288	165
786	9304	153
787	9318	141
788	9335	130
789	9353	118
790	9366	106
791	9379	94
792	9395	82
793	9404	71
794	9415	59
795	9427	47
796	9438	35
797	9449	23
798	9461	11
799	9473	0
