iter	Passed	Remaining
309	3656	5779
310	3674	5777
311	3690	5771
312	3705	5764
313	3719	5757
314	3734	5749
315	3746	5738
316	3764	5735
317	3778	5727
318	3791	5717
319	3804	5706
320	3817	5696
321	3832	5688
322	3844	5676
323	3857	5666
324	3868	5653
325	3883	5645
326	3897	5638
327	3908	5625
328	3924	5618
329	3934	5604
330	3945	5590
331	3955	5575
332	3966	5562
333	3981	5554
334	3992	5542
335	4005	5531
336	4017	5519
337	4029	5507
338	4042	5497
339	4055	5486
340	4073	5483
341	4089	5476
342	4105	5470
343	4122	5465
344	4137	5457
345	4151	5447
346	4165	5437
347	4179	5428
348	4196	5422
349	4210	5413
350	4227	5407
351	4242	5399
352	4254	5387
353	4269	5379
354	4284	5370
355	4298	5361
356	4314	5354
357	4328	5344
358	4340	5332
359	4351	5318
360	4365	5309
361	4378	5297
362	4389	5284
363	4403	5274
364	4415	5261
365	4428	5251
366	4441	5240
367	4459	5234
368	4477	5229
369	4493	5222
370	4509	5214
371	4528	5210
372	4543	5200
373	4558	5192
374	4574	5184
375	4589	5174
376	4607	5169
377	4626	5164
378	4642	5157
379	4660	5151
380	4675	5141
381	4688	5129
382	4698	5115
383	4709	5101
384	4724	5092
385	4735	5079
386	4746	5065
387	4760	5054
388	4771	5041
389	4782	5028
390	4793	5014
391	4805	5001
392	4816	4988
393	4829	4976
394	4840	4962
395	4851	4949
396	4865	4938
397	4876	4925
398	4888	4913
399	4903	4903
400	4918	4893
401	4929	4880
402	4940	4867
403	4950	4852
404	4960	4838
405	4972	4825
406	4989	4817
407	5001	4805
408	5016	4795
