iter	Logloss
123	0.2772608576
124	0.276773257
125	0.2763862028
126	0.2758560247
127	0.2758448284
128	0.2758097769
129	0.274964445
130	0.2746616149
131	0.2746615355
132	0.2743213646
133	0.274320162
134	0.2739085209
135	0.2735259238
136	0.2733736753
137	0.2731203144
138	0.273071969
139	0.2730304945
140	0.2722143362
141	0.2716136656
142	0.2712353149
143	0.271098008
144	0.2704438874
145	0.2702944624
146	0.2690332111
147	0.268888254
148	0.2687185707
149	0.2679572173
150	0.267784428
151	0.2672589951
152	0.266286272
153	0.2661768618
154	0.2659661191
155	0.26525836
156	0.265179377
157	0.2641503994
158	0.2630946936
159	0.2625497615
160	0.2618468428
161	0.2612523953
162	0.2611491134
163	0.2609158865
164	0.2604562542
165	0.2603046695
166	0.2600178592
167	0.2597757464
168	0.2589329171
169	0.258925884
170	0.258593555
171	0.258245661
172	0.2568246238
173	0.2565525388
174	0.2555234815
175	0.2551514904
176	0.2548348075
177	0.2539094533
178	0.2536474638
179	0.2529656236
180	0.2526070143
181	0.2515690795
182	0.2509316537
183	0.2507919465
184	0.2500306113
185	0.2498282746
186	0.2491057602
187	0.2491027259
188	0.2482898711
189	0.2482791131
190	0.2480604184
191	0.2470293129
192	0.2465956487
193	0.2463471385
194	0.2455419399
195	0.2455419264
196	0.2455208974
197	0.2450528044
198	0.2447924849
199	0.2436125487
200	0.2425682569
201	0.2425677791
202	0.2421956452
203	0.2416870222
204	0.241556175
205	0.2414085954
206	0.2414024654
207	0.2409858459
208	0.2402089225
209	0.240033689
210	0.2400327987
211	0.2400315376
212	0.2400249915
213	0.2397917014
214	0.2394779506
215	0.2391805139
216	0.2391634519
217	0.2389506409
218	0.2389150278
219	0.2389150261
220	0.2386349231
221	0.2383794166
222	0.237951631
223	0.2371232545
224	0.2366842149
225	0.2363248212
226	0.2360653337
227	0.2357017632
228	0.2357007893
229	0.2356998828
230	0.2351832235
231	0.2347399577
232	0.2344096771
233	0.234226116
234	0.2339315825
235	0.2338935733
236	0.233301073
237	0.2332945027
238	0.2324464315
239	0.2319637016
240	0.2313718826
241	0.2311621111
242	0.2309863854
243	0.2308187937
244	0.2301239959
245	0.2296392533
246	0.2295500715
247	0.2294144427
248	0.2287960548
249	0.2285632034
250	0.228370846
251	0.2282602062
252	0.2279086219
253	0.2276036258
254	0.2273556167
255	0.2268127792
256	0.2266172089
257	0.226361733
258	0.2263609763
259	0.2258246222
260	0.2255671106
261	0.2252966849
262	0.224869054
263	0.2246816897
264	0.2245620483
265	0.2239975929
266	0.2235401018
267	0.223115637
268	0.2225108752
269	0.2223030643
270	0.2222287419
271	0.2220860592
272	0.2218274258
273	0.2213277151
274	0.2212620385
275	0.2211351595
276	0.2203947701
277	0.2198369327
278	0.2193461741
279	0.2192096479
280	0.2187914411
281	0.218344039
282	0.2178754631
283	0.2176098055
284	0.2173876531
285	0.2166067035
286	0.2159959119
287	0.2158177719
288	0.2154340122
289	0.2151926665
290	0.215119243
291	0.2141381341
292	0.2136729493
293	0.2136083288
294	0.2133473896
295	0.2127473611
296	0.2125479251
297	0.2121908125
298	0.2121091545
299	0.2117593571
300	0.2116160659
301	0.2111456922
302	0.210984947
303	0.2108658248
304	0.2106038985
305	0.2102422098
306	0.2101897661
307	0.2100698586
308	0.2097279369
309	0.2092794719
310	0.2091140131
311	0.2090636892
312	0.2084849905
313	0.2080699376
314	0.2078177254
315	0.2072760861
316	0.2066414072
317	0.2065423586
318	0.2063155507
319	0.2060513449
320	0.2056909081
321	0.2052622793
322	0.2052409794
323	0.2050967374
324	0.204526525
325	0.2043295868
326	0.2042666338
327	0.2039329892
328	0.2039176526
329	0.2038047528
330	0.2033481304
331	0.2032164437
332	0.2030455909
333	0.2029472562
334	0.2027838437
335	0.2022054543
336	0.2019274004
337	0.2018535394
338	0.2013165792
339	0.2012298414
340	0.201027076
341	0.2007030691
342	0.200526336
343	0.2003529543
344	0.1999429571
345	0.1998836042
346	0.1996319879
347	0.1994418332
348	0.1991211032
349	0.19903974
350	0.1989082948
351	0.1988863669
352	0.1985425196
353	0.1980880482
354	0.1979505046
355	0.197452691
356	0.1972607575
357	0.1971229628
358	0.1970257807
359	0.196841776
360	0.1966878581
361	0.1962258926
362	0.1961458683
363	0.1959482651
364	0.195869618
365	0.195836184
366	0.1956747372
367	0.1955763994
368	0.1951928114
369	0.1950936805
370	0.195061555
371	0.194841612
372	0.1948011844
373	0.1947663124
374	0.1945187134
375	0.1942417078
376	0.1939185642
377	0.1939020539
378	0.1935280142
379	0.192927721
380	0.1929098605
381	0.192806284
382	0.192613613
383	0.1924955403
384	0.1923900305
385	0.1921061553
386	0.1917911728
387	0.1917598113
388	0.1912502219
389	0.1912012595
390	0.1904318797
391	0.1903999302
392	0.1900925329
393	0.1899278031
394	0.1898070189
395	0.1896532688
396	0.1894166506
397	0.1893904499
398	0.1893814829
399	0.1893048172
400	0.1890485148
401	0.1887682107
402	0.1886336463
403	0.1885361701
404	0.1884930186
405	0.1879029682
406	0.1877346646
407	0.1874191903
408	0.1872723573
409	0.1864855019
410	0.1864054694
411	0.1861214963
412	0.1861173577
413	0.1860727651
414	0.1860150972
415	0.1859450712
416	0.1857478955
417	0.1856422559
418	0.1853799051
419	0.1851098528
420	0.1845341127
421	0.1840647204
422	0.1840046657
423	0.1838555092
424	0.1836354067
425	0.1835684353
426	0.1834457822
427	0.1834232251
428	0.1833762679
429	0.183332538
430	0.1832937455
431	0.1832375093
432	0.1831376322
433	0.182968872
434	0.1829101565
435	0.1828553987
436	0.1828081687
437	0.18266569
438	0.1825672882
439	0.1824477796
440	0.1822719147
441	0.1818448255
442	0.1817534731
443	0.1816860919
444	0.1816434708
445	0.1815722081
446	0.1815216184
447	0.1813617452
448	0.1813385845
449	0.1807644765
450	0.1805511926
451	0.1803582228
452	0.1801485842
453	0.1800776343
454	0.1799631042
455	0.1797419354
456	0.1796887769
457	0.1794723519
458	0.1794509203
459	0.1792052283
460	0.1786720176
461	0.1786199626
462	0.178569193
463	0.1782259841
464	0.178081563
465	0.1780633268
466	0.1779973556
467	0.1778675774
468	0.1776484025
469	0.1776090345
470	0.1774071148
471	0.1773548215
472	0.1772293993
473	0.1769733368
474	0.1769487249
475	0.1768941228
476	0.1767011896
477	0.1765023848
478	0.1761201308
479	0.1760289202
480	0.1759704097
481	0.1754425039
482	0.1753742059
483	0.1752877985
484	0.1751793241
485	0.1751486744
486	0.1748856761
487	0.1743917463
488	0.1743100901
489	0.1741623073
490	0.1737912068
491	0.1737429438
492	0.1737218498
493	0.1736227034
494	0.1734043984
495	0.1732345777
496	0.172743947
497	0.1726068325
498	0.1723911132
499	0.1722912676
500	0.172248601
501	0.1722430601
502	0.1722228577
503	0.1721880858
504	0.1720317277
505	0.1720192135
506	0.1719010613
507	0.1718847695
508	0.1716726909
509	0.1715762706
510	0.1713768472
511	0.1713144577
512	0.1711892655
513	0.171109347
514	0.1710559251
515	0.1708481129
516	0.1706722657
517	0.1706629731
518	0.1705036125
519	0.170475897
520	0.1704572008
521	0.1704505147
522	0.1701582113
523	0.1699540887
524	0.1698637633
525	0.1697804469
526	0.1694936976
527	0.168352627
528	0.1681900551
529	0.1680600721
530	0.1678913981
531	0.1676523989
532	0.1675873153
533	0.1675457187
534	0.1673558958
535	0.1672308815
536	0.1669836748
537	0.1669225779
538	0.1667860154
539	0.1666081831
540	0.16657024
541	0.1664326577
542	0.1664040224
543	0.1663827808
544	0.1663537316
545	0.1663007693
546	0.1661022756
547	0.1660668515
548	0.1659608907
549	0.1658430108
550	0.1657962546
551	0.1654248543
552	0.1653176557
553	0.1651935988
554	0.1651535935
555	0.1651412403
556	0.1650422007
557	0.1646506674
558	0.1646066684
559	0.1643808609
560	0.1642719046
561	0.1641102699
562	0.1640689475
563	0.1638590293
564	0.1637754394
565	0.1636046592
566	0.1635805811
567	0.1635757077
568	0.1635099502
569	0.1634744983
570	0.1633201287
571	0.1633040223
572	0.1632874302
573	0.1632816234
574	0.1630325337
575	0.1628581711
576	0.1627909124
577	0.1627528043
578	0.1626672755
579	0.1626453708
580	0.1626003341
581	0.1625859795
582	0.1625402623
583	0.1624711223
584	0.1624547537
585	0.1624306491
586	0.1624124937
587	0.162279448
588	0.1622173182
589	0.1621390352
590	0.1620845212
591	0.1620637355
592	0.162027994
593	0.1620233163
594	0.1618739705
595	0.1616453222
596	0.1615728506
597	0.1615566769
598	0.1615549062
599	0.1612742092
600	0.1610478829
601	0.1609873738
602	0.1609763827
603	0.1608064279
604	0.1607831763
605	0.1605581399
606	0.1605492098
607	0.1603530146
608	0.1602896478
609	0.1602516339
610	0.1602221745
611	0.1602187971
612	0.1601958273
613	0.1601583487
614	0.1601468451
615	0.1600793215
616	0.160048965
617	0.1600289323
618	0.1599790873
619	0.1597098521
620	0.159698903
621	0.1596620873
622	0.1596369468
623	0.1594883431
624	0.1594502496
625	0.1591904885
626	0.1591691031
627	0.159114324
628	0.159072509
629	0.1589827701
630	0.1589616096
631	0.1589415787
632	0.158905129
633	0.1588388088
634	0.1588288419
635	0.1587411152
636	0.1587362693
637	0.1587318769
638	0.1585789791
639	0.1583846197
640	0.1583752449
641	0.1583647253
642	0.1583410345
643	0.1582875678
644	0.1582643892
645	0.1580669007
646	0.1577602752
647	0.1577483987
648	0.1575639879
649	0.1574787307
650	0.1574551233
651	0.1574033932
652	0.1572588536
653	0.1571650687
654	0.1571275134
655	0.1571191583
656	0.157068651
657	0.1570559662
658	0.1570467022
659	0.1570326058
660	0.1569139649
661	0.1568562443
662	0.1566738818
663	0.1564579969
664	0.1563811701
665	0.1562087584
666	0.1561762365
667	0.1560318435
668	0.1559728354
669	0.1559177277
670	0.1558900139
671	0.155773071
672	0.1556979113
673	0.1556705498
674	0.1556530858
675	0.1555887684
676	0.1555441761
677	0.1555324862
678	0.1555193057
679	0.1555123659
680	0.1554988337
681	0.1554759086
682	0.1548017569
683	0.1546804353
684	0.1546366635
685	0.1545697482
686	0.1545678459
687	0.1545638031
688	0.1545548965
689	0.1544943445
690	0.1542963364
691	0.1542331184
692	0.1541928579
693	0.1541770886
694	0.1541524809
695	0.1540927781
696	0.1536659249
697	0.1536395304
698	0.1535538359
699	0.1532133716
700	0.1532023842
701	0.1531356854
702	0.1530864716
703	0.152926769
704	0.1528611705
705	0.1524883657
706	0.1524811309
707	0.1524744817
708	0.1524362139
709	0.1524084202
710	0.1523633761
711	0.1523400328
712	0.151739786
713	0.1514968588
714	0.1514821869
715	0.1514594332
716	0.1511550412
717	0.1511302018
718	0.1511234698
719	0.1511008053
720	0.1509019099
721	0.1508359487
722	0.1507681981
723	0.1507556191
724	0.1505260109
725	0.1504934374
726	0.1504834089
727	0.1504164018
728	0.1504074059
729	0.1503416434
730	0.150217934
731	0.1501935375
732	0.1501878537
733	0.1501602292
734	0.1501332521
735	0.1501250089
736	0.1500820088
737	0.1500513605
738	0.1499738623
739	0.1499090145
740	0.1499008894
741	0.1498901682
742	0.149825661
743	0.1498138523
744	0.1497838466
745	0.1496734199
746	0.1495624154
747	0.1495342448
748	0.1493759781
749	0.1493517597
750	0.149287556
751	0.149202868
752	0.1484771716
753	0.1484615901
754	0.1484380573
755	0.1484104906
756	0.1484023011
757	0.1483999617
758	0.1483955686
759	0.1483650515
760	0.1483087532
761	0.148207358
762	0.1480665641
763	0.1479806217
764	0.1479702728
765	0.1479100014
766	0.1478814609
767	0.1477247198
768	0.1477185896
769	0.1477150737
770	0.1476177026
771	0.1475706316
772	0.1475451561
773	0.1475304064
774	0.1473777467
775	0.1473262817
776	0.1473183026
777	0.14726348
778	0.1472387281
779	0.1472199515
780	0.1470019642
781	0.1469681804
782	0.146936162
783	0.1469105714
784	0.146873769
785	0.1467610206
786	0.146741853
787	0.1467040308
788	0.1465727294
789	0.1464706187
790	0.146463491
791	0.1463816552
792	0.1463297927
793	0.1462963818
794	0.1462880668
795	0.1462431767
796	0.1461990134
797	0.1461901864
798	0.1460713702
799	0.146045789
