iter	Logloss
491	0.5199817257
492	0.5198690539
493	0.5196125574
494	0.5191899404
495	0.5189375791
496	0.5186014793
497	0.518290826
498	0.5182294056
499	0.5181164498
500	0.5179793435
501	0.5178443567
502	0.5176182437
503	0.5174823546
504	0.5171741499
505	0.516916748
506	0.5164748892
507	0.5162047878
508	0.516058479
509	0.5158052074
510	0.5153789053
511	0.5152893315
512	0.5151817026
513	0.5148840347
514	0.5146994943
515	0.5144248783
516	0.5142071288
517	0.5140719544
518	0.513947036
519	0.5138566678
520	0.5136040026
521	0.5133135684
522	0.5132245837
523	0.5129551627
524	0.5129024329
525	0.5128419971
526	0.5127625484
527	0.5125672504
528	0.512453586
529	0.5121386707
530	0.5119243294
531	0.5117042949
532	0.5112829405
533	0.5112235857
534	0.5108501055
535	0.5107297215
536	0.5106716201
537	0.5105348746
538	0.510440119
539	0.5103449197
540	0.5100624567
541	0.5099780274
542	0.5099321392
543	0.5096994145
544	0.5095029501
545	0.5094239003
546	0.5093193191
547	0.5090905075
548	0.5089721069
549	0.5088678412
550	0.5086535454
551	0.5086145786
552	0.5085319103
553	0.5083263443
554	0.508045062
555	0.5079530967
556	0.5078744413
557	0.5075584678
558	0.5072596805
559	0.5070155116
560	0.5067308698
561	0.5065976585
562	0.5064736744
563	0.5061886993
564	0.5060458804
565	0.5058839544
566	0.5057920416
567	0.5056140017
568	0.5053964299
569	0.5052931003
570	0.5050407101
571	0.5049417043
572	0.5047397514
573	0.5044782298
574	0.5043855919
575	0.5040688166
576	0.5039794627
577	0.503871983
578	0.5037178239
579	0.5035061656
580	0.5034351734
581	0.5032908698
582	0.5030284271
583	0.5026671694
584	0.5024337133
585	0.5023183727
586	0.5021098685
587	0.5020243862
588	0.5018993791
589	0.5016999166
590	0.5016085547
591	0.5015574845
592	0.5014855755
593	0.5013920583
594	0.5012808717
595	0.5011375288
596	0.5010374068
597	0.5009625591
598	0.5006921154
599	0.500522392
600	0.5002581196
601	0.5001216899
602	0.4997848266
603	0.4995998084
604	0.4994288862
605	0.4991946781
606	0.4990994499
607	0.4987331065
608	0.4985490705
609	0.4982805281
610	0.4979193253
611	0.497662386
612	0.497574439
613	0.4975403159
614	0.497182701
615	0.4970633464
616	0.4969066404
617	0.4966872365
618	0.4965281363
619	0.4964122885
620	0.4962055797
621	0.4961007508
622	0.4960698426
623	0.4959732506
624	0.495746606
625	0.4955346403
626	0.4954310329
627	0.4953305411
628	0.4951165499
629	0.4948597617
630	0.4948151571
631	0.4946050058
632	0.4944955705
633	0.494270619
634	0.4940543689
635	0.4939671879
636	0.4938520983
637	0.4936151595
638	0.4935176903
639	0.4933251007
640	0.4932372856
641	0.4929159615
642	0.4927657129
643	0.4924704867
644	0.492432214
645	0.4922037042
646	0.4921142403
647	0.4920657096
648	0.4919344286
649	0.4918420472
650	0.4917858939
651	0.4915877452
652	0.4913405769
653	0.4911181315
654	0.490936553
655	0.4908738531
656	0.4906639339
657	0.490567688
658	0.4904024908
659	0.4903508227
660	0.4901293505
661	0.4900513708
662	0.4898340821
663	0.489653769
664	0.4895969063
665	0.4895174223
666	0.4894422249
667	0.4892056398
668	0.4890563956
669	0.4889382543
670	0.488858157
671	0.4887816232
672	0.4886945138
673	0.4884531344
674	0.4883446862
675	0.4880906713
676	0.4879034187
677	0.4877415205
678	0.4875834619
679	0.4874014601
680	0.4872749683
681	0.4868608965
682	0.4865543571
683	0.4863509431
684	0.4862624644
685	0.4861851977
686	0.4859382774
687	0.4857153184
688	0.4856398138
689	0.4856013559
690	0.4855040328
691	0.4852756484
692	0.4851706573
693	0.4850915164
694	0.4850004738
695	0.4847469958
696	0.4846507519
697	0.4844767304
698	0.484412098
699	0.4843635822
700	0.4843243963
701	0.484203052
702	0.4839372579
703	0.4838358934
704	0.4836570354
705	0.4835873412
706	0.48351268
707	0.4832957939
708	0.4832254043
709	0.4831839942
710	0.4831550746
711	0.4830828151
712	0.4830275514
713	0.4828454258
714	0.4826446594
715	0.4824620716
716	0.482258898
717	0.4821790332
718	0.4821499529
719	0.4820966592
720	0.4820505221
721	0.4818441205
722	0.4816351382
723	0.4815576693
724	0.481510391
725	0.4812915986
726	0.481227216
727	0.4810618986
728	0.4809760667
729	0.4809202554
730	0.4807187536
731	0.4806422306
732	0.4806017948
733	0.4804538654
734	0.4802620761
735	0.4802240443
736	0.4801230466
737	0.4800508222
738	0.4798215095
739	0.4795646837
740	0.4793402717
741	0.4792574623
742	0.4791677069
743	0.4790677525
744	0.479018756
745	0.4789731062
746	0.4788529857
747	0.4788283234
748	0.4787821738
749	0.4787158462
750	0.4786788389
751	0.4785848701
752	0.4785309939
753	0.4784438776
754	0.4783878246
755	0.4781896197
756	0.4781255879
757	0.4780872691
758	0.4779286807
759	0.4779019126
760	0.4778233143
761	0.4776943375
762	0.477541434
763	0.4773643033
764	0.4771364092
765	0.4770969543
766	0.4769069422
767	0.4768542361
768	0.4766363841
769	0.4765055853
770	0.4763309108
771	0.4761669427
772	0.4761277266
773	0.4760455159
774	0.4758992074
775	0.4758017414
776	0.4756663453
777	0.4753960647
778	0.4753295522
779	0.4752634221
780	0.4750426377
781	0.4748671141
782	0.4747917375
783	0.4747276147
784	0.4745531672
785	0.4742762104
786	0.4742279945
787	0.4741930332
788	0.4740505983
789	0.4739546252
790	0.4738786788
791	0.473776504
792	0.4734936203
793	0.473345673
794	0.473173155
795	0.473103548
796	0.4729326158
797	0.4728919931
798	0.4727755009
799	0.4727086199
800	0.4726362565
801	0.4725659845
802	0.4724720092
803	0.4724257307
804	0.4723525507
805	0.4722407255
806	0.4721314425
807	0.471845074
808	0.4716944072
809	0.4716544897
810	0.4715572721
811	0.4714929456
812	0.4714321978
813	0.4713393077
814	0.4712824957
815	0.4711718844
816	0.4711401831
817	0.4710753224
818	0.4709208271
819	0.4708677096
820	0.4708008511
821	0.4707580245
822	0.4706843662
823	0.4706505112
824	0.4705761722
825	0.4705402968
826	0.4703763856
827	0.4702219392
828	0.4700797841
829	0.4700459223
830	0.4700036983
831	0.4699095529
832	0.4698484355
833	0.4697898993
834	0.4697259996
835	0.4696600044
836	0.4694809337
837	0.4693955616
838	0.4692028208
839	0.469143022
840	0.4690871143
841	0.4689290485
842	0.4688454013
843	0.468799002
844	0.4687458357
845	0.4686762267
846	0.4686159024
847	0.4685052273
848	0.4684499032
849	0.4682580493
850	0.4680810623
851	0.4680279644
852	0.4680006743
853	0.4678253055
854	0.4677673011
855	0.4675746189
856	0.4675112324
857	0.4674898541
858	0.4673509527
859	0.4673235946
860	0.4672724698
861	0.4672363803
862	0.467074667
863	0.4670073229
864	0.4669424402
865	0.4668890856
866	0.4668139621
867	0.4666181631
868	0.4665427992
869	0.4664094174
870	0.4663337708
871	0.4661789799
872	0.4661395386
873	0.4661155895
874	0.4660080679
875	0.4658894864
876	0.4658040393
877	0.4657484916
878	0.4656023149
879	0.4655708591
880	0.465510728
881	0.4654188862
882	0.4653776579
883	0.4651429938
884	0.4651106721
885	0.4650806472
886	0.4649747244
887	0.4648283426
888	0.4647612176
889	0.464686014
890	0.4645714797
891	0.4645473339
892	0.4645047846
893	0.4643642368
894	0.4643284292
895	0.4642032244
896	0.4641620573
897	0.4640866283
898	0.4640491038
899	0.4639130045
900	0.4637876296
901	0.4635902224
902	0.4635313603
903	0.4635049938
904	0.4634448436
905	0.4633881884
906	0.4632424695
907	0.4631936927
908	0.4631445892
909	0.4631025849
910	0.4629434214
911	0.4628684319
912	0.4626718367
913	0.4624943285
914	0.4623178373
915	0.4620924942
916	0.4620764499
917	0.4619988616
918	0.4618444921
919	0.4617880544
920	0.4616806511
921	0.4616096407
922	0.4615148376
923	0.4613495073
924	0.4611423393
925	0.4609249676
926	0.4608682465
927	0.4608068931
928	0.4607373954
929	0.4605341727
930	0.4604973747
931	0.4602861155
932	0.4602428838
933	0.4601262168
934	0.4600673909
935	0.4600331231
936	0.4599777619
937	0.4598229429
938	0.4597949316
939	0.459632369
940	0.4595809509
941	0.4594097516
942	0.4593695345
943	0.4592953661
944	0.4591730251
945	0.4591484577
946	0.4590902014
947	0.4590113779
948	0.4589504187
949	0.4588206956
950	0.4587583409
951	0.4587035606
952	0.4585405628
953	0.4584749524
954	0.4583398923
955	0.458230744
956	0.4581163539
957	0.4579372537
958	0.4578850222
959	0.4578473059
960	0.4576829837
961	0.4576188756
962	0.457554738
963	0.4573691952
964	0.457322641
965	0.4572100696
966	0.4571518802
967	0.4570392895
968	0.4569133374
969	0.4568959191
970	0.456757662
971	0.4565727794
972	0.4565090348
973	0.4564529622
974	0.4564276122
975	0.4562687771
976	0.4561831278
977	0.4561142689
978	0.4560480152
979	0.4560218251
980	0.4559366017
981	0.4558670519
982	0.4558246809
983	0.4557945574
984	0.4555666959
985	0.4554129829
986	0.4553280888
987	0.4551802083
988	0.4550299192
989	0.4550028524
990	0.4548952823
991	0.454834734
992	0.454659982
993	0.4545887594
994	0.4543935665
995	0.4542205085
996	0.4541817089
997	0.4541201216
998	0.454091798
999	0.4540413599
1000	0.4539811747
1001	0.4539614081
1002	0.4539125256
1003	0.4537916802
1004	0.453730974
1005	0.4536776576
1006	0.4536615954
1007	0.4535155743
1008	0.4534982072
1009	0.4533384293
1010	0.4532893885
1011	0.4532416038
1012	0.4531957935
1013	0.4530913138
1014	0.4530196556
1015	0.4529751081
1016	0.4528860095
1017	0.4527789594
1018	0.4526790004
1019	0.4526620261
1020	0.4525241654
1021	0.4524790357
1022	0.4524166856
1023	0.4523925407
1024	0.4521968723
1025	0.4521513354
1026	0.4521144417
1027	0.4519352838
1028	0.4518706191
1029	0.45176155
1030	0.4516993804
1031	0.4516677752
1032	0.451629047
1033	0.4514933113
1034	0.4513882505
1035	0.4513464906
1036	0.4513097885
1037	0.4511872395
1038	0.4510511051
1039	0.4508724208
1040	0.4508406927
1041	0.4507976431
1042	0.4506560822
1043	0.4505088905
1044	0.4504726245
1045	0.4504038356
1046	0.450249538
1047	0.4501742009
1048	0.4501421506
1049	0.4500193775
1050	0.4499047098
1051	0.4498332565
1052	0.4497805023
1053	0.4497081664
1054	0.4496475304
1055	0.4496102437
1056	0.4495820252
1057	0.4494499825
1058	0.449384349
1059	0.4493471594
1060	0.4492542084
1061	0.4491236798
1062	0.4489858192
1063	0.448911842
1064	0.4488463038
1065	0.4488327733
1066	0.4488166843
1067	0.4487794661
1068	0.448762568
1069	0.448723351
1070	0.4486272863
1071	0.4485119002
1072	0.4484601388
1073	0.448411301
1074	0.4483686111
1075	0.4483325785
1076	0.4482916647
1077	0.4482366123
1078	0.4481894138
1079	0.448089428
1080	0.4479219506
1081	0.4478577361
1082	0.4478112995
1083	0.4477799109
1084	0.4477075179
1085	0.4476742717
1086	0.4476288646
1087	0.447455137
1088	0.4473715666
1089	0.4473568506
1090	0.4473380143
1091	0.4472231791
1092	0.4471758516
1093	0.4471280812
1094	0.4469277811
1095	0.446799832
1096	0.4466668872
1097	0.446566075
1098	0.446477317
1099	0.4464297298
1100	0.4463154481
1101	0.4462311854
1102	0.4461504379
1103	0.4461295335
1104	0.4460629361
1105	0.4460200736
1106	0.4459481944
1107	0.4458703107
1108	0.445826891
1109	0.4457748609
1110	0.445685243
1111	0.4456621905
1112	0.4455195984
1113	0.4454584777
1114	0.4454143589
1115	0.4452806785
1116	0.4452054069
1117	0.4451833158
1118	0.4450161422
1119	0.4449833144
1120	0.4449181726
1121	0.4448778969
1122	0.4448306992
1123	0.4446752477
1124	0.44458013
1125	0.4445415018
1126	0.4445078589
1127	0.4444774877
1128	0.4444604411
1129	0.4443407528
1130	0.4441857567
1131	0.4441456859
1132	0.4441033158
1133	0.4439597981
1134	0.4437546782
1135	0.4437137367
1136	0.4436270488
1137	0.4435952863
1138	0.4434689267
1139	0.4433240663
1140	0.4432631508
1141	0.4432186715
1142	0.4431639421
1143	0.4431237566
1144	0.4430188843
1145	0.4428101117
1146	0.4427478922
1147	0.4426145683
1148	0.4425555924
1149	0.4424217402
1150	0.4422638367
1151	0.4422106266
1152	0.4420841578
1153	0.4420250866
1154	0.4419706641
1155	0.4419124267
1156	0.4418604389
1157	0.4418152633
1158	0.4417905857
1159	0.4417506062
1160	0.4416971989
1161	0.4416830719
1162	0.4415806224
1163	0.4415524626
1164	0.4414447598
1165	0.441435812
1166	0.4414176121
1167	0.4413449396
1168	0.4412870709
1169	0.4411215088
1170	0.441054321
1171	0.440922721
1172	0.4408962896
1173	0.440837486
1174	0.4407772959
1175	0.4407617085
1176	0.4405610335
1177	0.4404484617
1178	0.4403340135
1179	0.440301591
1180	0.4402056569
1181	0.4401356499
1182	0.440060327
1183	0.4400306319
1184	0.4400019721
1185	0.4399741412
1186	0.4398706855
1187	0.4398411238
1188	0.4397878064
1189	0.439745032
1190	0.4397006434
1191	0.4396010027
1192	0.4394778429
1193	0.4393382758
1194	0.4392871612
1195	0.4392659884
1196	0.4391448683
1197	0.4390024839
1198	0.4388821455
1199	0.4388544944
1200	0.438813028
1201	0.4386494029
1202	0.4385405819
1203	0.4384095553
1204	0.4383828831
1205	0.4383263249
1206	0.4382702497
1207	0.4382415904
1208	0.4382161048
1209	0.4381336974
1210	0.4381076685
1211	0.4380730264
1212	0.4380174949
1213	0.4378974989
1214	0.4378428187
1215	0.4378214209
1216	0.4377994011
1217	0.437785331
1218	0.4376638814
1219	0.4376426716
1220	0.4375032442
1221	0.4374593104
1222	0.4374155545
1223	0.4374053265
1224	0.4373641176
1225	0.437249546
1226	0.4371734776
1227	0.4371352274
1228	0.4371074626
1229	0.4370734337
1230	0.4370206088
1231	0.4369490078
1232	0.4368751816
1233	0.4368399147
1234	0.4367259106
1235	0.4365146563
1236	0.4364813439
1237	0.4364460533
1238	0.4362943762
1239	0.4362519642
1240	0.4361406678
1241	0.436067258
1242	0.4359176501
1243	0.4358682448
1244	0.4358532717
1245	0.4357533766
1246	0.4356378589
1247	0.4355871459
1248	0.4355018462
1249	0.4354516796
1250	0.4354138296
1251	0.4353000275
1252	0.4352307294
1253	0.4352070392
1254	0.4351779148
1255	0.4351542886
1256	0.435057511
1257	0.4349982044
1258	0.434878644
1259	0.4348169055
1260	0.4347385806
1261	0.4345883065
1262	0.4345624067
1263	0.4345313388
1264	0.4344352557
1265	0.4343767537
1266	0.4343317893
1267	0.4342870268
1268	0.4342734733
1269	0.4341262098
1270	0.434103152
1271	0.4339120386
1272	0.4339037598
1273	0.43387492
1274	0.4338531132
1275	0.4338151679
1276	0.4337537886
1277	0.4337131085
1278	0.4336583831
1279	0.4335241345
1280	0.4333877815
1281	0.433356901
1282	0.4333413841
1283	0.4332420739
1284	0.4332000486
1285	0.4331691801
1286	0.4330788234
1287	0.4330588258
1288	0.4330283729
1289	0.4329752695
1290	0.4328213286
1291	0.432777132
1292	0.4327448959
1293	0.4326780243
1294	0.4326142363
1295	0.4325718215
1296	0.4324300338
1297	0.4323227124
1298	0.432300013
1299	0.4322680883
1300	0.43223777
1301	0.4321942609
1302	0.4320754714
1303	0.4320117594
1304	0.4319806499
1305	0.4319309692
1306	0.4319130495
1307	0.4318061093
1308	0.4316636103
1309	0.431640439
1310	0.4315321417
1311	0.4315068676
1312	0.4314166253
1313	0.4312717341
1314	0.4312108914
1315	0.4311082049
1316	0.43100306
1317	0.4309785763
1318	0.4309381813
1319	0.4308235222
1320	0.4307248924
1321	0.4306573302
1322	0.4305195389
1323	0.4304742747
1324	0.4304143501
1325	0.4303857691
1326	0.430378023
1327	0.4302968476
1328	0.4302733704
1329	0.4301273718
1330	0.4300644227
1331	0.430015543
1332	0.4299677978
1333	0.4298205169
1334	0.429797716
1335	0.4297437028
1336	0.4296995511
1337	0.4296337462
1338	0.4295783549
1339	0.4294994496
1340	0.4294816309
1341	0.4293895854
1342	0.4293586275
1343	0.4292925241
1344	0.4292646957
1345	0.4291256293
1346	0.4289635596
1347	0.4289301541
1348	0.4289157044
1349	0.4288373444
1350	0.4288159949
1351	0.4287061297
1352	0.4286713189
1353	0.428643245
1354	0.4285890714
1355	0.4285570518
1356	0.4285151844
1357	0.4284557568
1358	0.428434706
1359	0.4283988909
1360	0.4283703225
1361	0.4282304643
1362	0.4281868247
1363	0.4280833484
1364	0.4280435927
1365	0.4280015068
1366	0.4279748348
1367	0.4279050941
1368	0.4278847631
1369	0.4278656142
1370	0.4277056182
1371	0.4275916589
1372	0.4274955754
1373	0.4274118617
1374	0.4273723963
1375	0.4272812282
1376	0.4272474344
1377	0.4272223932
1378	0.427198896
1379	0.4271778383
1380	0.4271327754
1381	0.4270203009
1382	0.4270118109
1383	0.4269079802
1384	0.4268288098
1385	0.4267519171
1386	0.426716422
1387	0.4267115938
1388	0.4266733386
1389	0.4266599667
1390	0.4266253077
1391	0.4265879447
1392	0.4265678886
1393	0.4265352686
1394	0.4265149064
1395	0.4264873973
1396	0.4264540932
1397	0.4264232809
1398	0.4262939748
1399	0.4262296537
1400	0.4261287665
1401	0.4261009474
1402	0.4260311183
1403	0.4259948366
1404	0.4258821711
1405	0.4257780311
1406	0.425737902
1407	0.4257229502
1408	0.4256661718
1409	0.4256452528
1410	0.4255718919
1411	0.4255498003
1412	0.4255121428
1413	0.42548867
1414	0.4253957814
1415	0.4253790437
1416	0.4252771736
1417	0.4252438057
1418	0.425163961
1419	0.4251492064
1420	0.4251244354
1421	0.4251024448
1422	0.4250442869
1423	0.4250358709
1424	0.4250001185
1425	0.4248964892
1426	0.4248367338
1427	0.424782402
1428	0.4247585572
1429	0.424678908
1430	0.4246437976
1431	0.4246103292
1432	0.4245942434
1433	0.4245501379
1434	0.4245273098
1435	0.4245123463
1436	0.4244501718
1437	0.4243852509
1438	0.424364116
1439	0.4242290837
1440	0.4242090264
1441	0.4240315158
1442	0.4240054758
1443	0.423904578
1444	0.423887727
1445	0.4238834891
1446	0.4238681342
1447	0.4238464159
1448	0.4238170436
1449	0.4237834112
1450	0.4237589554
1451	0.4237085597
1452	0.4236822375
1453	0.4236609671
1454	0.4236166241
1455	0.4235883552
1456	0.4235702667
1457	0.4235367647
1458	0.4234952252
1459	0.4234800952
1460	0.4234513634
1461	0.4233074359
1462	0.423256323
1463	0.423097509
1464	0.4230588249
1465	0.4230000802
1466	0.4229708367
1467	0.422933815
1468	0.4229237991
1469	0.4228837895
1470	0.4228555649
1471	0.4228257031
1472	0.4227777892
1473	0.4227478193
1474	0.4227118536
1475	0.4226905537
1476	0.4226698607
1477	0.4226526947
1478	0.4225995576
1479	0.4224653254
1480	0.4224385773
1481	0.4223383196
1482	0.4223208743
1483	0.422292862
1484	0.4222719356
1485	0.4222395972
1486	0.4222038023
1487	0.4221243181
1488	0.4220284472
1489	0.4219898986
1490	0.4219652707
1491	0.4219228914
1492	0.4218678784
1493	0.4218602378
1494	0.4217730311
1495	0.4217312218
1496	0.4217006338
1497	0.4216880038
1498	0.4216631637
1499	0.421581174
1500	0.4214872336
1501	0.4213722239
1502	0.4213425261
1503	0.4212968555
1504	0.4212782485
1505	0.4212375222
1506	0.4212310818
1507	0.4212143718
1508	0.421190175
1509	0.4210402293
1510	0.4210275485
1511	0.4209856363
1512	0.4209590617
